,roi,target,std_ts_ac1,std_ts_ac2,std_ts_ac3,std_ts_ac4,std_ts_pac1,std_ts_pac2,std_ts_pac3,std_ts_diff_ac1,std_ts_diff_ac2,std_ts_diff_ac3,std_ts_diff_ac4,std_ts_start_end,std_ts_diff_start_end,std_ts_std,std_ts_diff_std,intensity_ts_ac1,intensity_ts_ac2,intensity_ts_ac3,intensity_ts_ac4,intensity_ts_pac1,intensity_ts_pac2,intensity_ts_pac3,intensity_ts_diff_ac1,intensity_ts_diff_ac2,intensity_ts_diff_ac3,intensity_ts_diff_ac4,intensity_ts_start_end,intensity_ts_diff_start_end,intensity_ts_std,intensity_ts_diff_std,com_x_ts_ac1,com_x_ts_ac2,com_x_ts_ac3,com_x_ts_ac4,com_x_ts_pac1,com_x_ts_pac2,com_x_ts_pac3,com_x_ts_diff_ac1,com_x_ts_diff_ac2,com_x_ts_diff_ac3,com_x_ts_diff_ac4,com_x_ts_start_end,com_x_ts_diff_start_end,com_x_ts_std,com_x_ts_diff_std,com_y_ts_ac1,com_y_ts_ac2,com_y_ts_ac3,com_y_ts_ac4,com_y_ts_pac1,com_y_ts_pac2,com_y_ts_pac3,com_y_ts_diff_ac1,com_y_ts_diff_ac2,com_y_ts_diff_ac3,com_y_ts_diff_ac4,com_y_ts_start_end,com_y_ts_diff_start_end,com_y_ts_std,com_y_ts_diff_std,sigma_x_ts_ac1,sigma_x_ts_ac2,sigma_x_ts_ac3,sigma_x_ts_ac4,sigma_x_ts_pac1,sigma_x_ts_pac2,sigma_x_ts_pac3,sigma_x_ts_diff_ac1,sigma_x_ts_diff_ac2,sigma_x_ts_diff_ac3,sigma_x_ts_diff_ac4,sigma_x_ts_start_end,sigma_x_ts_diff_start_end,sigma_x_ts_std,sigma_x_ts_diff_std,sigma_y_ts_ac1,sigma_y_ts_ac2,sigma_y_ts_ac3,sigma_y_ts_ac4,sigma_y_ts_pac1,sigma_y_ts_pac2,sigma_y_ts_pac3,sigma_y_ts_diff_ac1,sigma_y_ts_diff_ac2,sigma_y_ts_diff_ac3,sigma_y_ts_diff_ac4,sigma_y_ts_start_end,sigma_y_ts_diff_start_end,sigma_y_ts_std,sigma_y_ts_diff_std,intensity_std_ratio,sigma_x_std_ratio,sigma_y_std_ratio
222,roi10,normal,-0.07577741136346154,0.006851973231487673,0.01643995286218214,-0.005033199688261092,-0.07497931583315726,0.0010395094935453928,0.01688474665714656,-0.547458168045919,0.04663793967345257,0.0075622164647457845,-0.005790214970303584,0.027804173529148102,0.014779913239181042,0.04539732930055758,0.06486263965159404,-0.008306836198724323,0.022724056883351065,0.023076390575510045,-0.10173773377839632,-0.008337540021442972,0.022783652380511697,0.023644146099666506,-0.5198500065987349,0.0203395405744016,0.06207300352975306,-0.09222621571380542,0.0026037469506263733,0.005325384438037872,0.07158153983046014,0.10844120999329694,0.15256495087351402,0.047095766920693734,0.023591945506235754,0.026346149505764433,0.15261758182474752,0.024645654040892147,0.013259806978404362,-0.4394443094407801,-0.04248241290245155,-0.030027431339812463,-0.029173379208386162,0.3256348017023171,0.1660665583388358,0.22357153827490509,0.29843022229037974,-0.1247024763611296,-0.023632672932607925,-0.02978188136496867,-0.06632968214689004,-0.12463551555330164,-0.03990015098147939,-0.03864798548902381,-0.5492883667653607,0.05881595652064659,-0.0013951934991357252,-0.02762987172528456,0.07883969910200578,0.04219040086129802,0.22018355532016903,0.32840696213809484,-0.12257285360539925,-0.05446888057716264,-0.02608428625658926,-0.07657440718930546,-0.12240268852740253,-0.07071612704711637,-0.042879151442888855,-0.5343149679130151,0.029261619646920117,0.019134272578364343,-0.0402232192331516,0.0036511504928541925,0.0004023726919239498,0.007207461916150923,0.010752267119418379,0.16541969279241459,0.01006200758581945,-0.025526670984823027,0.019055306436095723,0.16559042671175903,-0.01775235751864155,-0.025134235285274285,-0.4089040783427209,-0.06830028610211072,-0.0587854991840896,-0.008127695126497912,0.005139195704735156,0.0033955646977836002,0.003596412976674117,0.004539805458149714,0.6600953625921806,0.67032020652969,0.7921953946766487
223,roi3,anomaly,0.7134091500169598,0.7141382551274761,0.5878807358893426,0.47297349607792893,0.7134038120486821,0.41791140147496914,-0.016761154316955212,-0.5011453091399036,0.22142884916291866,-0.019816053396622478,0.007516445153724805,0.08108546584844589,0.020481551066040993,0.07281102053507331,0.052473394981839006,0.7283878002913643,0.7285663512169464,0.5932218680518156,0.46478490596873445,0.7284030154922289,0.42185298908093605,-0.05402136667675724,-0.5002897376293977,0.24942730152170525,-0.012705267847331492,-0.0023691751686109315,0.13585872948169708,0.002699685050174594,0.13962712320817394,0.09625968777919576,0.2325310530520133,0.22612902074424987,0.22520036429457205,0.22179819467668577,0.23250743704743757,0.18183500963960017,0.15290654569769593,-0.4959284883670183,-0.003435837268344127,0.0015898102166098057,0.0018408079107849263,0.8940456720146571,0.20484857428618497,0.32679932097116604,0.4069750455569864,-0.000491616619279094,0.004225724056139838,0.013988630074915973,0.008802931443978935,-0.0004916226119256342,0.00422565298479887,0.013990845252964124,-0.5025156412910754,-0.002231163432969401,0.007347737723535897,0.00836855717402463,0.14683924658136716,0.22041144841558946,0.2898914083642292,0.41247535451831746,0.004535980675568039,-0.008210584005482512,0.008634551132153266,0.0009738488324877411,0.004536228840254515,-0.008232115292033064,0.008707353714447265,-0.4937929005563882,-0.014697145981154422,0.012293590823233405,-0.003474761484167094,0.0006535131793185285,4.615504212505093e-05,0.0005263619717900052,0.0007031556177426549,0.18549492921344388,0.17728944047847878,0.17615722793638874,0.17164526775921637,0.18546125943538336,0.14785275245466434,0.12770103765922136,-0.4951525554047296,-0.004039902861325229,0.002075947298686807,0.0059194414110868105,0.0066551988447055375,0.0016098026401568295,0.0019307892137478235,0.0023142118653220116,1.4505254113067154,0.7485710965088901,0.8343182587040981
224,roi9,anomaly,0.6881629584882101,0.6850172744885609,0.6810790038273639,0.6807765811435935,0.688230658363356,0.4018453137066639,0.2778340982917525,-0.49518290410868754,0.0016138917218878734,-0.005931315173085279,-0.006726252716262857,0.02320471964776516,0.0014027714496478438,0.05914316625496691,0.04457381425159982,0.764733923896794,0.7505579546102639,0.7387964665230581,0.7324542519341773,0.7648246877145075,0.39922691948760497,0.2537412014285775,-0.47013192236761253,-0.004799468592416134,-0.011457165787342698,-0.029300755136551608,0.0746675655245781,0.003967935219407082,0.06531709733024524,0.04419038995264219,0.6729282613979862,0.6711364986446573,0.6650550882531172,0.6637071433394528,0.6729819923668561,0.39893867878604955,0.27175231386609205,-0.4974052433678641,0.006575696039349674,-0.007074076615060687,-0.017437032093673005,0.656279142824863,0.011071290147229362,0.27203585931787366,0.21206157844173987,0.7050791528746382,0.70311238801758,0.7038398269384276,0.7051461717228474,0.7050913128570891,0.40966080252502235,0.29258278598986726,-0.4967491225871669,-0.004420575569754844,-0.0011320912248990612,0.005524304356181145,0.2863819983779788,0.06591516549068607,0.2821056898920273,0.2060930510943366,0.7003244733735349,0.6965119178416457,0.6980981671031404,0.7026399285997361,0.7003304188248916,0.4044499718458578,0.29201537994706156,-0.4937356450438672,-0.00882257506074234,-0.005127093345758884,0.02062253435856968,0.01437981051124198,0.0022886948573553603,0.012768003415097548,0.009166496590448237,0.3066854177790063,0.3074784471309464,0.2941120985370395,0.28052179115563913,0.3067190813621018,0.23564309957018495,0.1749788228207274,-0.5007640086022754,0.010257999115022872,0.0004788955198673546,-0.03212274955750128,0.0024013879613640557,0.00036808857392224163,0.0014104108385941858,0.001511158039476317,1.4780837507938727,1.3928989433544534,0.9333311286772861
225,roi9,anomaly,0.9239764700609618,0.7575079537428129,0.5718071856778663,0.4232985800347352,0.9271672226189028,-0.6817835797367142,0.25709314761645646,0.6052526325186869,0.16594553973957182,-0.24291765481178088,-0.37700588432448795,0.06785252690315247,0.07666313648223877,0.1440857007190191,0.05801079796319056,0.9175951104174562,0.7352151318803988,0.504546982450137,0.29374452146026264,0.9209361307832944,-0.702721233054511,-0.05882832999908824,0.6240686731426907,0.30318040818274006,-0.09711712345128899,-0.3230176653960515,0.033147092908620834,0.030290348455309868,0.11517314929125548,0.04622933700118736,0.9473084350516888,0.817087289077327,0.6468541673706324,0.47770467412863205,0.9502759957107128,-0.8225761812613365,0.33490809490950063,0.7420197318851259,0.39239242521649276,0.0012087401247737866,-0.2780593817494595,0.19625298637019706,0.654533935233454,0.7144719868719754,0.22254864939382496,0.9040654284875775,0.6885603889723905,0.4410915524292175,0.23612872766157114,0.9039268783778772,-0.6947534822319638,0.1481969509232018,0.6300038008261488,0.1759310247249054,-0.24139393294005065,-0.3918673229297435,0.9292329986551953,0.021953840856636486,0.48384167814601814,0.21558495647240433,0.9036863465414069,0.6886205142728593,0.442794523347366,0.24207028964320584,0.9041279772111788,-0.6938790025699977,0.15562329232640232,0.6286441049916622,0.16970923105769942,-0.26216745759613735,-0.3889252268156036,0.05062717568953462,0.003767582051878481,0.024051435391874317,0.010377183068791746,0.9208278143544643,0.7364787351119667,0.5191272524129308,0.3300196201051744,0.9239210110604563,-0.7654169619623606,0.3594970026306478,0.6625512650478027,0.20658257032306773,-0.18344922330486896,-0.3153696920101321,0.006723751797131125,0.0024410067751385886,0.017809726619663874,0.005547244453286871,2.4913433062710237,2.317722953563998,3.210553774876677
226,roi3,anomaly,0.6031277333650157,0.40630962600214193,0.22838063681968454,0.101736580282323,0.6053674398237341,0.0670257877078846,-0.0661682331470285,-0.23943321575460616,-0.020963850431539678,-0.08224868240488982,-0.0015906373992748055,1.1335166692733765,0.27559319138526917,0.8328139066421607,0.740762772614976,0.6750347181849718,0.5650108117536107,0.38359218451717797,0.31551298535878736,0.6744029371842417,0.2038621478872482,-0.11037014948626879,-0.33001516925741964,0.11213336914783341,-0.18989649642775788,-0.01058593423907977,2.8424901962280273,0.35121583938598633,1.7423139199197846,1.3708123451787873,0.1234022560366148,0.1950099732650777,-0.006862935192906206,0.08627261168660208,0.12402233225496155,0.18430182786132063,-0.05228714841054546,-0.5405620544125739,0.15610481483438685,-0.16804914994803505,0.08189707356695178,0.8411348535700242,3.6536930411161794,12.441534135219788,18.886445739215727,0.22265634363175563,0.07326715177115409,-0.058846927090975,0.06902708212617721,0.223757382976147,0.025175897809848125,-0.08581300278805984,-0.40409435324340054,-0.011014278739922332,-0.16702447549645033,0.11114663429162146,3.7696625221708873,2.8148902216632123,13.029651169551007,17.692772330270287,0.15655928704867217,0.07391227763498133,0.02735484144916778,0.01484583913123116,0.15728691176694565,0.05114117463912308,0.008819793519648015,-0.4511688925364761,-0.021370337490228177,-0.02028041372561803,0.02946779012565708,0.07727179171100446,0.037069619215398864,0.4337145734075887,0.5244876785117706,0.08547538998998447,0.086410264345427,0.030556360250298276,-0.0330969057235169,0.0858028790384964,0.08035612792664022,0.017437272974180244,-0.5006864519100593,0.03060803553671482,0.004058030417916193,-0.03387600396747344,0.09330458655026935,0.0514682628639185,0.477823705924977,0.5504922570761814,1.271008337536196,0.8269299569405523,0.8679935090510311
227,roi5,anomaly,0.600029106782409,0.3796246424565166,0.35379625282748073,0.35775414727001403,0.5999968008463378,0.03063602974644761,0.17923619732277363,-0.22431969117169095,-0.24341493055055646,-0.037351694345897295,-0.013872601669957917,0.008013390004634857,0.01203606091439724,0.06359226029423097,0.053274124040473096,0.44492491158853625,0.1196933340159972,0.08503241307886159,0.08869266536751749,0.4448832369518543,-0.09753951886712801,0.0880812326287809,-0.2067339436987719,-0.26206761546934004,-0.0347041891288103,-0.01480539106024813,0.06579503417015076,0.0240371935069561,0.06832449006390384,0.0697941794774219,0.8736102689785407,0.8752166006801358,0.8744781680566586,0.8723798326417711,0.8734414956886043,0.472507937321542,0.3159837513815689,-0.5064327165409954,0.009267526178064285,0.005439509137956829,-0.00691772895286306,0.9239978168140489,0.0659498322925188,0.344792165141603,0.15980884910427642,0.9544844307707194,0.9535474515257907,0.9526163092369726,0.9523739534741792,0.9541206856392325,0.4737604959987044,0.30354101384252635,-0.48992135947411614,-6.041162919410556e-05,-0.007525027972385122,0.005797517646389267,0.53816681130331,0.02212053974380979,0.6044018944476072,0.16188385010593448,0.9189401813372391,0.9178021700395889,0.9165825824104188,0.9151885557368405,0.918921844271954,0.47145999063594424,0.3102578236504651,-0.4930230798206455,0.0005050079422644533,0.001075918969485395,-0.004615676922907164,0.001151061534525127,7.441098450662138e-05,0.0030381146110438745,0.0009394991987565233,0.8610702197491813,0.8634074527202192,0.8626456957084807,0.8606513269830134,0.8609783295981844,0.4714232440796897,0.316314961517702,-0.5084807636072629,0.011171563795964439,0.004466272291229819,-0.006947411914187407,0.0066950074647978315,0.00044201324305373865,0.003416199944607718,0.00160265318476496,0.9789425217901803,3.233759661599477,2.131590276101268
228,roi3,anomaly,0.8716228153834888,0.8676252951608885,0.8668764286041681,0.8680202901906916,0.8716454983052498,0.4495033337162883,0.30721869765317233,-0.4843834790208246,-0.012658564521233621,-0.007195804328953224,0.020543315091482977,0.007463715970516205,0.019123340025544167,0.08466971693222566,0.039305124268606245,0.9054450057856176,0.9032538875583539,0.8976515925579661,0.8935021712825495,0.9054709036001595,0.46345856900382587,0.2782256812860618,-0.48866939610491095,0.01847284428920688,-0.007706264442623043,0.007452786820513507,0.1140376478433609,0.014107558876276016,0.09726317336595311,0.03939642194683451,0.8811750338134209,0.8819155529885653,0.8806259825822405,0.8838829211426575,0.8812371603854411,0.47225947527828727,0.31291999401183956,-0.5030064726884869,0.008458797981800296,-0.019460308694619784,0.026406011923455607,0.5367834322195104,0.04600451992666627,0.40967925885445106,0.18281773934291454,0.8952221988886436,0.8958517194585273,0.8949765073370318,0.8963967273769265,0.895033289096382,0.4749063698007305,0.314563718457492,-0.5030889095057265,0.006980058670146825,-0.010767349071776547,2.506352260170133e-05,1.3652016206894997,0.10353018116992167,0.4502872534200695,0.18826083856627165,0.8967319728239099,0.897501291138978,0.8963046206965583,0.8973568470552845,0.8964083212416981,0.47566251048137675,0.3110664767080474,-0.5037574066667788,0.009019840452739385,-0.010456616947906169,-0.004819470193067609,0.06833174705256263,0.005109207873491648,0.018279587345100164,0.00727868684524787,0.8731408082409342,0.8755700296357337,0.8733556277072898,0.8758637883221867,0.873196107238649,0.47680109194218395,0.31128694687280617,-0.5095730646821329,0.018294298154443975,-0.01866603337868369,0.019305133804280634,0.010553180508005891,0.00035740252766423733,0.01151293596974361,0.004706771022117825,2.468832664479272,2.5113853272908138,2.4460369785661107
229,roi4,normal,-0.10830125134537394,0.10777324975815807,-0.017368017105984995,-0.0023354273390651867,-0.10877247359295397,0.09670787737475794,0.00372609843429075,-0.595023026972856,0.14935303201219643,-0.06027393917339261,-0.012611059357151908,0.034113720059394836,0.015592061914503574,0.03113950384850308,0.05066458557411163,0.03870600033444009,0.07308947243373985,0.03745646178648311,0.10369251445035048,0.03868040624932337,0.07022677080659046,0.03161539031517016,-0.5164870891352881,0.040077349613448,-0.05952877844420858,0.05098203306475028,0.056039921939373016,0.024006985127925873,0.035581100005469345,0.05110597704997157,-0.0031365120518350408,0.006617948056389229,-0.046996433212094325,-0.013321494698720524,-0.003147557208823321,0.006663289592003406,-0.0474993038597403,-0.504846156074502,0.02942102320915219,-0.037832201411086466,-0.03328557870402622,0.0608108877964682,0.03712078791539071,0.15613553639279443,0.21832711944979027,0.03283541461992252,0.015881653559074314,-0.02365281475587109,-0.026713916773993387,0.03285303473675598,0.014734277899302161,-0.024415007456107012,-0.49129386335307756,0.014792484461725203,-0.021642708164664768,-0.023850134097920216,0.16582482673690108,0.20518214443448138,0.14199989612205263,0.20919143451651082,0.023403574405567708,0.009542711713253814,0.000564699725556483,-0.02434176356409754,0.02340296759275254,0.008957768344131305,0.0001242670326181378,-0.49249335452770077,0.0009464339969003688,0.006504801655031872,-0.04283691830367361,0.005296540788442678,0.006615720171735225,0.0043167295934154,0.006227072433622371,0.001220795724668414,0.006122370439646386,-0.067692847304303,-0.007221438119647319,0.0012248625184957131,0.006171599471709398,-0.06851395148494721,-0.5024932005183589,0.03758548819433845,-0.062151986936226915,-0.017279378944564026,0.0024076947242874912,0.00214269534741071,0.0065269118189182785,0.00907788562449878,0.6962218914370435,0.6932197496383227,0.7189903121607848
230,roi1,anomaly,-0.012234193460679646,-0.07914606726408739,0.05578310001844865,-0.017767756947513952,-0.012234174230033387,-0.07906056771033244,0.054024312455921965,-0.46718614463180735,-0.09543580102054093,0.10006077385188861,-0.027258670885728694,0.44099360704421997,0.20456981658935547,0.359060550231747,0.5054934401539665,-0.05151369507277469,0.033215621552827215,-0.008339487396249401,-0.04300568712308574,-0.051528945540984854,0.03072319217932992,-0.005129226394678636,-0.5409526350285407,0.06029914334719238,-0.0060837024974683155,-0.026801735558781785,0.885905385017395,0.06720903515815735,2.2667033259312857,3.2695879494631948,-0.02167921150829836,-0.03360112779997446,-0.006264897205087631,-0.004287215494810167,-0.02172949342541421,-0.03424569233329267,-0.007825674020575045,-0.4942798155294069,-0.01944497877406244,0.013025578753183286,-0.0021902488770315113,12.878623642187133,0.5026656960276028,2.9450832110078973,5.734040125884879,0.007411453304367422,-0.032932642584501334,-0.025146789426373363,-0.008560026943419997,0.007429107598344821,-0.03314809615903236,-0.024848357815152215,-0.47983634373133627,-0.023092491687845437,-0.0058670708685239934,-0.0001229815779848274,9.347135396246875,9.877608240183003,1.9946125176310014,3.945198486485626,-0.011453374045793017,-0.0014083635530890814,-0.017885764650976212,-0.020003339198101384,-0.011481636507745568,-0.0015471061162004402,-0.018053799734089056,-0.505066453944352,0.012812180227460564,-0.006172232921561183,0.0001594279803875783,2.4810620433777637,1.5171165994946723,0.19104305610167127,0.27238620717817624,-0.019827458374956978,0.025278274437662764,-0.011892662397028119,-0.03108420542699095,-0.019876265711586717,0.025018364262003205,-0.011001810457956887,-0.5221332920322151,0.040318765058409554,-0.008476076801764518,-0.010620819280610138,0.852546783117179,0.13489506378422064,0.3073002543934885,0.43505315189787774,0.6932688035822483,0.7013683184652008,0.7063510586072542
231,roi1,anomaly,0.7924824472974779,0.7921673704114786,0.7937243805530446,0.793037656060587,0.7923729112323173,0.43995899354913554,0.30981820750054373,-0.49952686416214725,-0.004488031722324351,0.0060392819559205975,0.00962216879175615,0.5058445334434509,0.06922511756420135,0.141753296113599,0.0857040312315327,0.7889106192185681,0.7880099165729559,0.7953148978366855,0.7843246938700498,0.7887520962142344,0.43676746310673087,0.32631138878543103,-0.4981122321073703,-0.01919060992903689,0.043476489487830415,-0.03649726845731625,0.32578545808792114,0.059067606925964355,0.08226530219923338,0.05129587387782235,0.5111656574953529,0.503405082382286,0.5060094264979059,0.5064670067220192,0.5112195366150766,0.32784861316417446,0.25103208486543727,-0.4921187714282073,-0.010537227306265303,0.002113000961971121,0.010938282411660418,0.8376781806462809,0.032611677229984086,0.3915352329415553,0.37279533991987135,0.08468332767901945,0.06619444773783045,0.06553705279785166,0.08081114859065777,0.08464946516191768,0.059396575064334566,0.05579813245294912,-0.4902296793311643,-0.008948445949534797,-0.008546595934950899,0.009854816869988157,0.20146296086638957,0.0962175339675646,0.4140757310018886,0.5579183621383076,0.016870548456428883,-0.00792263644177678,0.04936847619183968,8.05631755973945e-05,0.01686248252287626,-0.008204004656075542,0.04963500619786468,-0.48718324213303105,-0.04204387875037451,0.054302714786888716,-0.03274701476544808,1.9322212447492082e-05,0.0002823303822718701,0.0005012308730609476,0.0006633307357185357,0.5133000524337554,0.5057690973932878,0.5079040505825285,0.5092676304788595,0.5133510323520802,0.32906154714133234,0.2510049142980052,-0.49231519110015043,-0.009857748185852751,0.0006889724636652652,0.012857322899733584,0.04398977947337847,0.0014999616899075466,0.020106045047664934,0.01907917896477724,1.6037411195133298,0.7556273907887026,1.0538212930851705
232,roi12,anomaly,0.9979479978039988,0.9966880096054405,0.9951771445918508,0.9932668440679506,0.9981789681312564,0.2224799008554548,-0.01920751148729092,-0.19305881805052172,0.06314560727870772,0.09583010843504051,0.09398205463409068,0.13125084340572357,0.002483665943145752,0.20173435718199728,0.0143502245489062,0.9957368127770105,0.9944393898356398,0.9927385706700569,0.9907835292523229,0.9959683498891747,0.3681388603602885,0.1001523048124003,-0.3480952638610828,0.04779585469833773,0.02950832123989357,0.041621850923175246,0.1691504418849945,0.007660131901502609,0.24202658864773086,0.026899148965702287,0.31007315042159983,0.2731698782539104,0.28263549133341687,0.3024552100069252,0.3101551986928292,0.19596874327937747,0.1771047707403937,-0.4732643571694269,-0.033601263518051684,-0.007497562614227382,0.03979980844191336,0.1393151278378369,0.011205145682439618,0.28612755583526744,0.09196210873631908,0.031771521135955556,-0.002208252832501492,0.01988225318227538,0.04959885764029044,0.03178029659667669,-0.0032227136552647664,0.02009210019223144,-0.4824535545286681,-0.028954961124573613,-0.0039373698865276365,0.0183573161760367,0.14372452765628269,0.034605131826327094,0.32514533428079617,0.12706592149104637,0.003998455216806789,0.02135359739905166,0.010441074317734634,0.011123060123049925,0.0039995651748870415,0.02134980063247793,0.010285609365485398,-0.5087125425072734,0.014190576967277331,-0.005820563165779214,0.003348339084911774,0.001037390319417149,0.0003051822633682139,0.0014664852302256135,0.0008593451997377624,-0.004873992233919171,-0.0036006100060698735,-0.006465908155886696,-0.0023179931755868905,-0.004875345691863616,-0.0036264649860657822,-0.006506845594882378,-0.5006337730233967,0.0020595479088861704,-0.0034896921796387466,0.003916447768594128,0.0022028355473714253,0.0002048634697761706,0.003286499189655803,0.0013722965631546885,8.997555608778793,1.7065147168717831,2.394889907834988
233,roi7,normal,0.042326244729762895,-0.06043332547522953,-0.08731391966697176,-0.13581141908780192,0.04217623646037491,-0.06216301428405077,-0.08251929174640694,-0.44825770557002564,-0.045570166662932246,0.028796590701918503,-0.12977084781978027,0.026608921587467194,0.003918742761015892,0.037600784576635016,0.053809383672832604,-0.18227738444684677,0.020284033138404094,0.013132098150380047,-0.1836644290767161,-0.18291061383173957,-0.013525129110084407,0.015072785380366582,-0.5874263916296485,0.09144507882414543,0.08011167357066208,-0.2119732485377714,0.018466852605342865,0.0008742045611143112,0.05642245845166667,0.08335994341139034,-0.12233023917893707,0.11349581853583336,-0.12840242045460165,0.032191992179841485,-0.1225863406741937,0.10053877659001009,-0.10707837453043582,-0.608367055797238,0.21631308158051907,-0.17721378656000103,0.10277420199774198,0.034614978629356946,0.09416786680819236,0.14970773700478202,0.22619577680007077,-0.05411967628019365,0.06597883413869349,0.05861770434453921,-0.08640071226907643,-0.05392881725973807,0.06273991669270312,0.06529348873186104,-0.5524264194543868,0.0466144751580299,0.06602094109972412,-0.08653801731797384,0.029957955099975564,0.037500000265657016,0.12912935074300846,0.19172618481324608,-0.07033869807917358,0.060064724352592545,0.057936412245096464,-0.08702259179512747,-0.07017051682198004,0.05512308177833908,0.06601194601746237,-0.5578874132791947,0.05111094602614291,0.06639418471465522,-0.08836973229143104,0.0011149301200903575,0.0012937147037233787,0.005030947484538987,0.007538007502899515,-0.1131023988574823,0.10535070631208933,-0.1240540408498066,0.039593531794355166,-0.11332814409936058,0.09423359393109539,-0.10566142302945535,-0.6016500535587412,0.2050090595790456,-0.1745675351348222,0.10737216162738837,0.0014422470156242213,0.0037935328530005357,0.0061675789516408615,0.009319182523185266,0.6768533679685426,0.667410782306043,0.6618154474704723
234,roi8,normal,0.4774001195239851,0.19999944923931873,0.09126525787753961,0.17561056293842697,0.47696693068026114,-0.035885120732110594,0.012417315412147798,-0.23524050784661038,-0.16017448863886288,-0.18584550391647023,-0.04453252706041797,0.041524842381477356,0.006238341331481934,0.028479136805074502,0.028817287864393266,0.25663266886372466,0.09026507692126974,0.016130482671008622,0.05334079914436502,0.25663569101192146,0.02604939328894329,-0.014048182826476711,-0.38711798449803847,-0.06296209196400289,-0.0770196544416643,-0.029479840397970414,0.018163412809371948,0.051106616854667664,0.07845073075222454,0.09474723490058679,0.07690486495628324,0.050301063870614705,0.009382878292335303,0.0016041122573470011,0.0769247912458194,0.044626029815498604,0.0022668742094366814,-0.48528145931608835,0.007019967898843131,-0.017391025174369426,-0.01944369125820238,0.08193834515066739,0.1837499498057042,0.21559942719707664,0.29157643112854265,0.01692314571300025,0.0168577424976378,-0.04610917166399147,-0.019133048364812305,0.016927033156640476,0.01657291401888545,-0.046682875276380854,-0.4997552975504626,0.03151967743812078,-0.046019872633665845,-0.012260236444200557,0.19524149442333893,0.08944059532466256,0.2684745505684672,0.3838679979728369,0.00533838941632119,0.02383444986773808,-0.020199621143770392,-0.028791854639086224,0.005339428257676487,0.0237905591464018,-0.020445682593137723,-0.5088824560166303,0.030837218135249547,-0.018330310408595386,-0.025330564962121386,0.0011960544451314803,0.0005433308426851034,0.0010119827743285145,0.0013671190831406497,0.0731176771794658,0.04690031049157432,0.0028951474528068314,-0.004566146430776014,0.07313543442872855,0.04173940029350645,-0.0034690536799966165,-0.4854197875244078,0.008849413966197104,-0.019086685481195034,-0.023585606771588375,0.0006481256098292078,0.0016756549877425678,0.0015681166555086771,0.002078396309369493,0.8280002137744569,0.7402301575687985,0.7544839492061958
235,roi1,normal,0.03197200120805952,0.06882973191651615,0.08666107564721799,0.047420272438155685,0.031884878106850006,0.06776550112043972,0.08284910578301595,-0.5169959740615288,0.008884080151150168,0.029815913238136645,-0.02257467936479722,0.03917074203491211,0.010562586598098278,0.028908678138425258,0.039925802834685026,0.20789822621129353,0.17965637032744775,0.1481400651494693,0.15523392021471563,0.2078935411774684,0.14202460389424856,0.09168440165184545,-0.48450143689812214,0.004105447672101623,-0.024140068898956618,-0.018794690541489856,0.04763607680797577,9.343307465314865e-05,0.033367945471336424,0.04178646325490837,-0.016575102406254448,0.05220921203964899,0.10012970249451214,0.018543567119839944,-0.01654432435322077,0.05165880605911647,0.10099595264597905,-0.5326324574790406,0.006603936378008646,0.06569551733428325,-0.028200439338781146,0.24723189896575376,0.10423022872093918,0.11789097754258007,0.16668072954399457,-0.014526671253672964,-0.05885429495526506,0.026062483632836773,0.04176096123680435,-0.014535901166388905,-0.05916031785696515,0.02441627373728494,-0.4778787566623279,-0.06591303325299822,0.035368658080157954,0.026289560908848618,0.03872505897717638,0.04779717354963893,0.10494900808586727,0.15316255542124013,-0.01501972982747425,-0.04703860141368321,0.03432536063634166,0.02278596576436726,-0.015027823235746656,-0.047334455110221316,0.0330018074708105,-0.48408376757180455,-0.057578965790815194,0.046851208210843404,0.004902143289323573,0.000841582164165444,0.0009189987101616235,0.0019570002068674142,0.0028059257025552695,-0.00802498318670849,0.05294848433735559,0.10631549812038245,0.01974789548023964,-0.008010450686693734,0.052546938656294735,0.10598093804425815,-0.5291311007883537,-0.0003356484126842973,0.07201720507207895,-0.032128211562268576,0.011520464323231954,0.004943812498647225,0.00509233478987669,0.007176592991990991,0.7985348094138338,0.6974526107677174,0.7095755319494482
